User,Review
"Ejaj
Raichur
GenderMale
Age25 to 34","4 out of 5 stars.
WRONG INFORMATION
11 MONTHS AGO
I bought this product, On actual fridge its written as 240ltr (same you can verify at amazon by model number) but here they are saying 260 ltr. However, fridge is good.
Best FeaturesEasy To Use, Quality, Performance, Features/Settings
How long have you owned this product?A few weeks
What is your primary reason for choosing LG?Price
Was this an in-store or online purchase?Online
Select the user type that you most relate toTech Lover
Yes, I recommend this product.
Helpful?
5 Helpful(5)
4 Not helpful(4)
Report"
