Review
"1 out of 5 stars.
STAY AWAY FROM THESE TVS
2 DAYS AGO
Never buy LG LED tv. They use cheap parts which will have issues within some months. I had purchased 2 times and both times tv didn't last more than 2 years. Just now I have 43' LED tv from LG which has panel issue but LG is not able to resolve the issue. Stay away from LG tvs.
How long have you owned this product?Over a year
What is your primary reason for choosing LG?Online Research
Was this an in-store or online purchase?In-store
Select the user type that you most relate toTech Lover
No, I do not recommend this product.
Originally posted on 43UR7500PSC
Helpful?
0 Helpful(0)
0 Not helpful(0)
Report"
"1 out of 5 stars.
PROBLEM IN PANEL WITHIN A WEEK OF PURCHASE
10 MONTHS AGO
I have purchased TV on 07/10/2023 and it shows problem in panel with in a week. I would not recommend product for others
How long have you owned this product?A few days
What is your primary reason for choosing LG?Product Quality
Was this an in-store or online purchase?In-store
Select the user type that you most relate toText & Calls User
No, I do not recommend this product.
Originally posted on 50UR7550PSC
Helpful?
33 Helpful(33)
13 Not helpful(13)
Report"
"3 out of 5 stars.
GOOD PICTURE QUALITY
10 MONTHS AGO
I bought this on Amazon festive season and it's performing well
Best FeaturesQuality, Style/Design, Performance, Features/Settings
How long have you owned this product?A few weeks
What is your primary reason for choosing LG?Customer Service
Was this an in-store or online purchase?Online
Select the user type that you most relate toTech Lover
Yes, I recommend this product.
Originally posted on 43UR7500PSC
Helpful?
7 Helpful(7)
7 Not helpful(7)
Report"
"4 out of 5 stars.
GREAT FEATURES, GOOD PICTURE CLARITY,
8 HOURS AGO
Good picture clarity, Received a normal remote control,No voices search,No headphone socket for wired headphone ,
Best FeaturesQuality
How long have you owned this product?A few hours
What is your primary reason for choosing LG?Price
Was this an in-store or online purchase?Online
Select the user type that you most relate toTech Lover
No, I do not recommend this product.
Helpful?
0 Helpful(0)
0 Not helpful(0)
Report"
"4 out of 5 stars.
ILKE THIS LG TV
8 DAYS AGO
picture quality good , sound quality good we attached soundbar with optical cable. fast response apps, eazyto oprate
Best FeaturesEasy To Use, Quality, Performance, Features/Settings
How long have you owned this product?A few weeks
What is your primary reason for choosing LG?Product Quality
Was this an in-store or online purchase?Online
Select the user type that you most relate toText & Calls User
Yes, I recommend this product.
Originally posted on 43UR7500PSC
Helpful?
0 Helpful(0)
0 Not helpful(0)
Report"
"4 out of 5 stars.
18 DAYS AGO
Product good but invoice copy not received. I checked in the website also but no option to download the invoice
How long have you owned this product?A few months
What is your primary reason for choosing LG?Product Quality
Was this an in-store or online purchase?Online
Yes, I recommend this product.
Originally posted on 43UR7550PSC
Helpful?
0 Helpful(0)
0 Not helpful(0)
Report"
"4 out of 5 stars.
3 MONTHS AGO
The LED TV is good but I was committed web cam along with TV which is not received by me till now kindly send asap
Best FeaturesPerformance
How long have you owned this product?A few days
What is your primary reason for choosing LG?Customer Service
Was this an in-store or online purchase?Online
Select the user type that you most relate toApps & Games User
Helpful?
0 Helpful(0)
0 Not helpful(0)
Report"
"4 out of 5 stars.
GREAT VIEWING EXPERIENCE
9 MONTHS AGO
Happy with overall performance, mind you it's an online only model with only year warranty, If you extend the warranty to 3years (platinum package of 2years) add cost of magic remote, it will cost exactly same as offline store model UR7550, So make up your mind whether you need 1 year warranty of UR7500 or 3 year warranty of UR7550, choose carefully
Best FeaturesQuality, Style/Design, Performance
How long have you owned this product?A few months
What is your primary reason for choosing LG?Product Quality
Was this an in-store or online purchase?Online
Select the user type that you most relate toApps & Games User
Yes, I recommend this product.
Originally posted on 43UR7500PSC
Helpful?
0 Helpful(0)
2 Not helpful(2)
Report"
"4 out of 5 stars.
GREAT PRODUCT IN THIS PRICE RANGE IN BIG BILLION
9 MONTHS AGO
Product is great and working well installation also fast/ same day. Picture quality great with hd or above formats for 55” sound good but 5.1 surrounds not noticeable 4 stars only for not provided magic remote & it’s too costly to buy..software interface& speed improved..
Best FeaturesEasy To Use, Quality, Style/Design, Performance, Features/Settings
How long have you owned this product?A few days
What is your primary reason for choosing LG?Product Quality
Was this an in-store or online purchase?Online
Select the user type that you most relate toStyle Conscious
Helpful?
1 Helpful(1)
0 Not helpful(0)
Report"
"4 out of 5 stars.
ITS A FUN TV.
A YEAR AGO
I like LG TVs. One of the best. This one is no different. The picture quality is awesome for the price. The sound quality is alright. It comes with a 4 way wall mount. The bezels are thin, at least the part which is plastic. The OS is smooth though some some lag is there in running the Disney+, JioCinema and Zee5 app. Youtube, prime video and Netflix rjns great.
Best FeaturesEasy To Use, Quality, Style/Design, Features/Settings
How long have you owned this product?A few days
What is your primary reason for choosing LG?Product Quality
Was this an in-store or online purchase?Online
Select the user type that you most relate toText & Calls User
Yes, I recommend this product.
Originally posted on 43UR7500PSC
Helpful?
14 Helpful(14)
9 Not helpful(9)
Report"
"5 out of 5 stars.
GOOD VALUE FOR MONEY
9 DAYS AGO
Excellent purchase ... Buy soundbar too for a beautiful experience
Best FeaturesQuality, Performance, Features/Settings
How long have you owned this product?A few weeks
What is your primary reason for choosing LG?Product Quality
Was this an in-store or online purchase?Online
Select the user type that you most relate toBussiness / Web User
Yes, I recommend this product.
Originally posted on 65UR7500PSC
Helpful?
0 Helpful(0)
0 Not helpful(0)
Report"
"5 out of 5 stars.
GREAT PICTURE QUALITY AND EXCELLENT SOUND QUALITY
15 DAYS AGO
I am happy with this LG UR7500 Amazing Amazing picture and 5.1 AI sound quality
Best FeaturesQuality, Style/Design, Performance, Features/Settings
How long have you owned this product?A few days
What is your primary reason for choosing LG?Product Quality
Was this an in-store or online purchase?Online
Select the user type that you most relate toTech Lover
Yes, I recommend this product.
Originally posted on 43UR7500PSC
Helpful?
0 Helpful(0)
0 Not helpful(0)
Report"
"5 out of 5 stars.
GREAT PRICE
16 DAYS AGO
I bought this 43UR7500 tv this month, great experience for me.
Best FeaturesQuality, Style/Design, Performance, Features/Settings
How long have you owned this product?A few days
What is your primary reason for choosing LG?Online Research
Was this an in-store or online purchase?Online
Select the user type that you most relate toTech Lover
Originally posted on 43UR7500PSC
Helpful?
0 Helpful(0)
0 Not helpful(0)
Report"
"5 out of 5 stars.
GOOD FEATURES AT REASONABLE PRICE
16 DAYS AGO
Brought this TV a month ago and satisfied with the outcome of my purchase Good picture quality, Sound quality is better, Ease of use is simple. However the remote is not that good, its responsiveness is very slow, i have purchased another remote and this is very good compared to LG original remote. You can go for this for better picture and ok sound quality . I would recommend buying a Dolby atmos soundbar which is best suited for sound.
Best FeaturesQuality, Performance, Features/Settings
How long have you owned this product?A few months
What is your primary reason for choosing LG?Customer Service
Was this an in-store or online purchase?Online
Select the user type that you most relate toTech Lover
Yes, I recommend this product.
Helpful?
0 Helpful(0)
0 Not helpful(0)
Report"
"5 out of 5 stars.
6 MONTHS AGO
very good product im very happy to use this product
Helpful?
1 Helpful(1)
0 Not helpful(0)
Report"
"5 out of 5 stars.
BEST TV
6 MONTHS AGO
I bought this tv from lg best shop amazing tv with best software features
How long have you owned this product?A few days
What is your primary reason for choosing LG?Product Quality
Was this an in-store or online purchase?In-store
Originally posted on 43UR7550PSC
Helpful?
0 Helpful(0)
0 Not helpful(0)
Report"
